name,norad_id,epoch_year,epoch_day,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_per_day,bstar_drag,classification,source,line1,line2,semi_major_axis_km,orbital_period_min,altitude_km
STARLINK-35287,65754,26,216.8309684,53.1614,4.1527,7.42e-05,106.11950000000002,253.9889,920.6361906,0.00092357,U,active,1 65754U 25216W   26216.83096840  .00030950  00000+0  92357-3 0  9993,2 65754  53.1614   4.1527 0000742 106.1195 253.9889 15.34393651 49191,6840.859110838164,93.84814640372883,469.85911083816427
STARLINK-35294,65755,26,216.81204007,53.1622,4.0363,0.0001145,73.3288,286.7841000000001,920.6435928000001,0.00075145,U,active,1 65755U 25216X   26216.81204007  .00025102  00000+0  75145-3 0  9997,2 65755  53.1622   4.0363 0001145  73.3288 286.7841 15.34405988 49238,6840.82244266707,93.8473918416434,469.8224426670704
STARLINK-35275,65756,26,216.69228411,53.161,4.7117,0.0001094,68.83070000000001,291.2812,920.6405724,0.00084424,U,active,1 65756U 25216Y   26216.69228411  .00028256  00000+0  84424-3 0  9992,2 65756  53.1610   4.7117 0001094  68.8307 291.2812 15.34400954 49219,6840.837404719528,93.84769973233476,469.8374047195284
STARLINK-35211,65757,26,217.10615726,53.1595,2.3207,0.0001218,97.4076,262.7065,920.6322546,0.00043258,U,active,1 65757U 25216Z   26217.10615726  .00014261  00000+0  43258-3 0  9990,2 65757  53.1595   2.3207 0001218  97.4076 262.7065 15.34387091 49281,6840.878608744551,93.84854763484189,469.87860874455055
STARLINK-35313,65758,26,216.1564612,53.1622,7.0534,0.0001338,100.3886,259.7268,920.6518320000001,0.00086422,U,active,1 65758U 25216AA  26216.15646120  .00028954  00000+0  86422-3 0  9991,2 65758  53.1622   7.0534 0001338 100.3886 259.7268 15.34419720 49099,6840.781628839027,93.84655197210317,469.7816288390268
STARLINK-34692,65759,26,216.84771053,53.1603,3.5489,6.53e-05,129.1948,230.9112,920.6334912,0.0006866400000000001,U,active,1 65759U 25216AB  26216.84771053  .00022886  00000+0  68664-3 0  9998,2 65759  53.1603   3.5489 0000653 129.1948 230.9112 15.34389152 49203,6840.872482939178,93.84842157695338,469.87248293917764
STARLINK-34890,65760,26,217.10194502,53.1593,2.2923,3.13e-05,70.866,289.2377,920.6341626000001,0.0005686,U,active,1 65760U 25216AC  26217.10194502  .00018877  00000+0  56860-3 0  9998,2 65760  53.1593   2.2923 0000313  70.8660 289.2377 15.34390271 49279,6840.86915699819,93.84835313518485,469.8691569981902
STARLINK-34889,65761,26,216.40648559,53.1618,5.7732,7.8e-05,127.582,232.5253,920.6367198,0.00063123,U,active,1 65761U 25216AD  26216.40648559  .00021007  00000+0  63123-3 0  9996,2 65761  53.1618   5.7732 0000780 127.5820 232.5253 15.34394533 49224,6840.856489331468,93.84809245797801,469.85648933146786
KUIPER-00120,65762,26,217.03550176,51.8978,117.0673,6.59e-05,115.6422,244.4608,887.9584536000001,-0.00024103,U,active,1 65762U 25217A   26217.03550176 -.00002058  00000+0 -24103-3 0  9997,2 65762  51.8978 117.0673 0000659 115.6422 244.4608 14.79930756 46708,7007.679712935879,97.3018497089738,636.6797129358793
KUIPER-00132,65763,26,217.10162144,51.8558,0.5999,0.0005735,145.1812,214.9554,926.3921598000001,0.0008332000000000001,U,active,1 65763U 25217B   26217.10162144  .00038387  00000+0  83320-3 0  9998,2 65763  51.8558   0.5999 0005735 145.1812 214.9554 15.43986933 48323,6812.493396498926,93.26503801441174,441.4933964989259
KUIPER-00133,65764,26,217.06930565,51.9023,117.03770000000002,5.6e-05,96.7609,263.3417,887.9554085999999,0.00040751,U,active,1 65764U 25217C   26217.06930565  .00002886  00000+0  40751-3 0  9990,2 65764  51.9023 117.0377 0000560  96.7609 263.3417 14.79925681 46710,7007.695733539561,97.30218337903146,636.6957335395609
KUIPER-00139,65765,26,217.03678801,51.8974,84.6279,8.07e-05,99.1847,260.9207,887.9682654000001,0.00038478000000000004,U,active,1 65765U 25217D   26217.03678801  .00002714  00000+0  38478-3 0  9993,2 65765  51.8974  84.6279 0000807  99.1847 260.9207 14.79947109 47169,7007.6280909120505,97.30077455085592,636.6280909120505
KUIPER-00142,65766,26,216.98684973,51.9013,99.8122,7.71e-05,106.1079,253.9968,887.9580599999999,-0.00016565,U,active,1 65766U 25217E   26216.98684973 -.00001484  00000+0 -16565-3 0  9992,2 65766  51.9013  99.8122 0000771 106.1079 253.9968 14.79930100 46940,7007.681783771321,97.3018928393983,636.6817837713206
KUIPER-00145,65767,26,217.05168176,51.9011,102.0482,9.56e-05,117.13,242.976,887.9577198000001,-0.00021311,U,active,1 65767U 25217F   26217.05168176 -.00001845  00000+0 -21311-3 0  9990,2 65767  51.9011 102.0482 0000956 117.1300 242.9760 14.79929533 46912,7007.683573656235,97.30193011831733,636.6835736562352
KUIPER-00147,65768,26,216.880178,51.8986,105.2844,9.42e-05,102.9797,257.1271,887.9561285999998,0.00040659,U,active,1 65768U 25217G   26216.88017800  .00002879  00000+0  40659-3 0  9990,2 65768  51.8986 105.2844 0000942 102.9797 257.1271 14.79926881 46858,7007.691945408258,97.30210448147135,636.6919454082581
KUIPER-00148,65769,26,216.02117138,51.9043,91.6079,7.57e-05,102.5818,257.523,887.956911,0.00025912,U,active,1 65769U 25217H   26216.02117138  .00001755  00000+0  25912-3 0  9999,2 65769  51.9043  91.6079 0000757 102.5818 257.5230 14.79928185 46977,7007.687828978044,97.30201874626775,636.6878289780443
KUIPER-00150,65770,26,216.12656125,51.9001,118.65529999999998,7.75e-05,95.9251,264.18,887.9534166,0.00051001,U,active,1 65770U 25217J   26216.12656125  .00003668  00000+0  51001-3 0  9999,2 65770  51.9001 118.6553 0000775  95.9251 264.1800 14.79922361 46603,7007.70621406284,97.30240166294777,636.7062140628404
KUIPER-00151,65771,26,216.7424185,51.9003,108.4303,7.75e-05,103.4341,256.6708,887.9666063999999,0.00047548,U,active,1 65771U 25217K   26216.74241850  .00003406  00000+0  47548-3 0  9994,2 65771  51.9003 108.4303 0000775 103.4341 256.6708 14.79944344 46801,7007.636819206785,97.30095633920678,636.6368192067848
KUIPER-00152,65772,26,216.04682666,51.9002,98.9888,6.71e-05,102.74870000000001,257.3551,887.9527343999999,0.00031881,U,active,1 65772U 25217L   26216.04682666  .00002209  00000+0  31881-3 0  9995,2 65772  51.9002  98.9888 0000671 102.7487 257.3551 14.79921224 46873,7007.709803335394,97.30247641883945,636.7098033353941
KUIPER-00153,65773,26,217.06518624,51.9017,89.5654,6.97e-05,103.2768,256.8272,887.9578632000001,0.00038793,U,active,1 65773U 25217M   26217.06518624  .00002737  00000+0  38793-3 0  9996,2 65773  51.9017  89.5654 0000697 103.2768 256.8272 14.79929772 47098,7007.682819189615,97.30191440462485,636.6828191896147
KUIPER-00155,65774,26,216.95978166,51.902,62.4939,7.04e-05,110.3938,249.70999999999998,887.9637588,0.00037211,U,active,1 65774U 25217N   26216.95978166  .00002617  00000+0  37211-3 0  9996,2 65774  51.9020  62.4939 0000704 110.3938 249.7100 14.79939598 47465,7007.651801001364,97.3012683724407,636.6518010013642
KUIPER-00156,65775,26,217.03142252,51.902,89.697,7.54e-05,112.4041,247.7002,887.9629007999999,0.00039454000000000003,U,active,1 65775U 25217P   26217.03142252  .00002788  00000+0  39454-3 0  9996,2 65775  51.9020  89.6970 0000754 112.4041 247.7002 14.79938168 47084,7007.656315127101,97.30136239043199,636.6563151271012
KUIPER-00165,65778,26,217.08818795,51.8995,99.3863,8.29e-05,100.5164,259.5892,887.9592678,0.00038697,U,active,1 65778U 25217S   26217.08818795  .00002730  00000+0  38697-3 0  9991,2 65778  51.8995  99.3863 0000829 100.5164 259.5892 14.79932113 46950,7007.675429215594,97.3017604896043,636.6754292155938
